ID,SMILES,Name
437,CCC(CN)CC(=O)O,EN300-109805
438,Nc1ncc([N+](=O)[O-])cc1C(=O)O,EN300-125584
439,Nc1ccc(C(=O)O)c(I)c1,EN300-89476
440,NC(C(=O)O)C1CCOCC1,EN300-69837
441,Nc1ccccc1OCc1ccc(C(=O)O)o1,EN300-92445
442,CCC(N)(CC)C(=O)O,EN300-91958
443,CS(=O)(=O)c1cc(N)cc(C(=O)O)c1,EN300-98571
444,CCC(CCN)C(=O)O,EN300-244616
445,Nc1cn(CC(=O)O)nc1C(F)(F)F,EN300-245906
446,NOCC(=O)O,EN300-18811
447,CC(C)C[C@H](CNC(=O)C(N)C(C)C)CC(=O)O,EN300-245271
448,CCC(C)C(N)C(=O)NC[C@H](CC(=O)O)CC(C)C,EN300-245921
449,NCc1cc(C(=O)O)ccn1,EN300-190859
450,Nc1ccc(C(=O)O)cc1-n1ccnc1,EN300-246451
451,COC1(C(N)C(=O)O)CCC1,EN300-222782
452,NCC1CCCC1C(=O)O,EN300-222991
453,Nc1ccc(Cl)cc1C(=O)O,EN300-20971
454,CC(N)(C(=O)O)c1ccc(S(C)(=O)=O)cc1,EN300-194485
455,C[C@@](N)(C(=O)O)c1ccccc1,EN300-127462
456,Nc1ccnc(C(=O)O)c1Cl,EN300-213429
457,CCCCCCC[C@@H](N)CC(=O)O,EN300-198943
458,Nc1c(Br)cc(Br)cc1C(=O)O,EN300-21673
459,Nc1ccc2c(C(=O)O)c[nH]c(=O)c2c1,EN300-185412
460,N[C@@H](Cc1ccccc1Cl)C(=O)O,EN300-199896
461,Nc1cc(F)ccc1C(=O)O,EN300-21729
462,NC1(CC(=O)O)CCSCC1,EN300-186718
463,NC(CC(=O)O)c1cc(Cl)cc(Cl)c1,EN300-129949
464,CC(N)(C(=O)O)C(F)(F)F,EN300-90127
465,NCC1(C(=O)O)CCc2ccccc21,EN300-123720
466,Cn1ncc(N)c1C(=O)O,EN300-124195
467,NCC1(C(=O)O)CCCC1,EN300-124314
468,Nc1cc2c(cc1C(=O)O)OCCCO2,EN300-13860
469,Nc1nc(C(=O)O)ccc1O,EN300-140784
470,Cn1nc(N)cc1C(=O)O,EN300-141563
472,NCC(F)(F)CC(=O)O,EN300-89783
473,NC(CC(=O)O)c1cccc(C(F)(F)F)c1,EN300-81559
474,NCc1cnc(C(=O)O)cn1,EN300-20878455
475,N[C@@H](Cc1ccccn1)C(=O)O,EN300-77282
476,Nc1ccn(Cc2ccc(C(=O)O)s2)n1,EN300-92464
477,Nc1c(C(=O)O)ccc(Cl)c1Br,EN300-225542
478,Nc1nccc(C(=O)O)n1,EN300-116465
479,Cc1nn(Cc2cccc(C(=O)O)c2)c(C)c1N,EN300-92683
480,CCn1nc(N)cc1C(=O)O,EN300-92728
481,N[C@H]1C[C@H](C(=O)O)C1,EN300-71856
482,COCCC(N)C(=O)O,EN300-62236
483,Cc1ccc([C@@H](N)CC(=O)O)o1,EN300-72565
484,CCCC(CN)C(=O)O,EN300-72924
485,CCc1cccc(C(=O)O)c1N,EN300-63920
486,NC1(C(=O)O)CC(c2ccccc2)C1,EN300-89725
487,CC(N)(C(=O)O)C1CC1,EN300-39471
488,Nc1ccc2sc(C(=O)O)cc2c1,EN300-40113
489,CC(C)(C)c1ccc(N)c(C(=O)O)c1,EN300-52722
490,Cc1ccc(CC(=O)O)cc1N,EN300-250678
491,CC(C)c1ccc(N)c(C(=O)O)c1,EN300-41628
492,CCCc1ccc(N)c(C(=O)O)c1,EN300-41629
493,NC(CC(=O)O)c1cccs1,EN300-26264
494,NCCCCC(=O)O,EN300-28602
495,CCc1c(C(=O)O)nnn1-c1cccc(N)c1,EN300-43815
496,NC(CC(=O)O)c1ccsc1,EN300-29575
497,COc1cc(N)c(Cl)cc1C(=O)O,EN300-20545
498,NC(Cn1cccn1)C(=O)O,EN300-147175
499,CC(N)(C(=O)O)c1cc(Cl)cc(Cl)c1,EN300-218235
500,Cn1nc(C(=O)O)c2c(-c3ccc(N)cc3)ccnc21,EN300-232825
501,Cc1[nH]c(N)nc(=O)c1CCC(=O)O,EN300-23510
502,NC[C@H]1OCC[C@H]1C(=O)O,EN300-250866
503,CCCC(C)C(N)C(=O)O,EN300-102284
504,NC(CF)CCC(=O)O,EN300-178622
505,NC1(C(=O)O)CCOCC1,EN300-132209
506,N[C@H](CCc1ccccc1)C(=O)O,EN300-144880
507,N[C@@H](CCc1ccccc1)C(=O)O,EN300-98697
508,Cc1nc(N)[nH]c(=O)c1CC(=O)O,EN300-38926
509,NC(C(=O)O)c1cccc(Oc2ccccc2)c1,EN300-41304
510,Nc1c(I)cc(F)cc1C(=O)O,EN300-103511
511,COc1cccc(N)c1C(=O)O,EN300-83930
512,Nc1ccnc(CC(=O)[O-])n1,EN300-247834
513,CC1CCCCC1(N)C(=O)O,EN300-51290
514,Nc1c(C(=O)O)sc2ccccc12,EN300-137706
515,CSc1ccc(CC(N)C(=O)O)cc1,EN300-60021
516,N#Cc1ccc(CC(=O)O)cc1N,EN300-250906
517,NC1(C(=O)O)CCCC1Cc1ccc(Cl)cc1,EN300-250911
518,NCCCCn1cc(C(=O)O)nn1,EN300-124178
519,Nc1ncn(CC(=O)O)n1,EN300-257087
520,NCCCCCCCC(=O)O,EN300-97172
521,CCc1ccc(C(=O)O)cc1N,EN300-97709
522,Cc1nn(Cc2cccc(C(=O)O)c2)c(C)c1N,EN300-255469
523,NC(C(=O)O)c1ccns1,EN300-2994971
524,CC(C)(C(=O)[O-])c1csc(N)n1,EN300-255428
525,CCCn1nc(N)cc1C(=O)O,EN300-255476
526,Cc1c(N)c(C(=O)O)nn1C,EN300-255481
527,Nc1nc2sc(C(=O)O)cc2s1,EN300-255511
528,NCC(O)CC(=O)O,EN300-96299
529,CSCC[C@H](N)C(=O)O,EN300-52631
530,NC1CCCC(C(=O)O)C1,EN300-62261
531,NCCCCCC(=O)NCCCCCC(=O)O,EN300-260611
532,Nc1ccc(N2CCOCC2)cc1C(=O)O,EN300-259944
533,Nc1c(Cl)c(F)cc(C(=O)O)c1Cl,EN300-262099
534,Cn1nccc1C(N)C(=O)O,EN300-257663
535,NC(Cc1ccno1)C(=O)O,EN300-263167
536,NCCn1cncc1C(=O)O,EN300-264577
537,Nc1c(C(=O)O)nc2ccc(Br)cn12,EN300-8721977
538,COC(CC(N)C(=O)O)C1CC1,EN300-266063
539,NCC(CC(=O)O)c1ccc(Cl)cc1,EN300-268135
540,C[C@]1(O)C[C@@](N)(C(=O)O)C1,EN300-269350
541,N[C@H]1CCCC[C@H]1C(=O)O,EN300-258711
542,N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,EN300-260027
543,CC(C)OCC(N)C(=O)O,EN300-270153
544,C[C@H](O)[C@H](N)C(=O)O,EN300-73665
545,CC(C)(C)c1ccc(C(=O)O)c(N)c1,EN300-76365
546,CCOc1cc(Br)cc(C(=O)O)c1N,EN300-3269842
547,NC(CCF)C(=O)O,EN300-267566
548,CS(=O)(=O)C[C@H](N)C(=O)O,EN300-267664
549,NCC1(CC(=O)O)CC1,EN300-261466
550,NC(C(=O)O)C1CCCOC1,EN300-266266
551,NC12CCC(C(=O)O)(CC1)C2,EN300-267963
552,COc1ccc(N)cc1C(=O)O,EN300-254875
553,NCC1(CC(=O)O)CCOCC1,EN300-263901
554,Cc1cc(N)n(CC(=O)O)n1,EN300-266777
555,CC(c1ccccc1)C(N)C(=O)O,EN300-146204
556,C[C@H](N)CC(=O)O,EN300-60249
557,CC(C(=O)O)c1cccc(N)c1,EN300-264359
558,CC(C)OC[C@H](N)C(=O)O,EN300-266375
559,Nc1ncc(O)cc1C(=O)O,EN300-269575
560,NC(Cn1ccnc1)C(=O)O,EN300-264389
561,Cc1ccc(C(=O)O)c(N)c1,EN300-76367
562,Nc1cc(I)ccc1C(=O)O,EN300-113825
563,NCC1CCCc2ccc(C(=O)O)cc21,EN300-270367
564,NC(CC(=O)O)c1ccncc1,EN300-298865
565,Nc1c(C(=O)O)ncc2ccccc12,EN300-256066
566,Nc1ncc(O)cc1C(=O)O,EN300-295338
567,NCC(CC1CC1)C(=O)O,EN300-264592
568,C[C@@H](N)CC(=O)O,EN300-60248
569,NC(C(=O)O)c1cc(O)cc(O)c1,EN300-298606
570,N[C@H]1CC[C@@H](C(=O)O)C1,EN300-255579
571,CC(N)(CCF)C(=O)O,EN300-299005
572,COc1cc(CN)ccc1C(=O)O,EN300-261300
573,NCC(CC(=O)O)Cc1ccccc1,EN300-269378
574,NC1(CC(=O)O)CCCOC1,EN300-262781
575,CCCC(C(=O)O)n1ccc(N)n1,EN300-299938
576,NC(C(=O)O)c1csc(-c2c(F)cccc2F)n1,EN300-269388
577,NCC1CCn2ncc(C(=O)O)c2C1,EN300-263382
578,Nc1ncc(C(=O)O)cc1[N+](=O)[O-],EN300-121710
579,Nc1c(C(=O)O)cnn1-c1ccc(OC(F)(F)F)cc1,EN300-302809
580,NC1(C(=O)O)CC2CCC1C2,EN300-295511
581,NC(C(=O)O)c1ccc(O)cc1,EN300-137921
582,Nc1c(C(=O)O)cnn1-c1ccc(F)cc1,EN300-144425
583,NC(Cc1cccc(Br)c1)C(=O)O,EN300-156472
584,NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,EN300-302626
585,CC(C)CC(NC(=O)CN)C(=O)O,EN300-296125
586,CC(C)(C(=O)O)C(N)c1cc(Cl)cc(Cl)c1,EN300-303441
587,NC(CO)(CO)C(=O)O,EN300-4531869
588,NC1(C(=O)O)CC(c2ccccc2)C1,EN300-300126
589,N[C@@H](Cc1ccc(Cl)cc1)C(=O)O,EN300-106481
590,N[C@@H](C(=O)O)C1CCC1,EN300-107106
591,NC(CC(=O)O)C(F)(F)F,EN300-128292
592,Nc1nc2ccccc2cc1C(=O)O,EN300-106460
593,NC(C(=O)O)c1cc(F)ccc1F,EN300-301283
594,Nc1c(C(=O)O)cnn1Cc1ccccc1,EN300-145658
595,NC1(C(=O)O)COC1,EN300-156431
596,Nc1ncnc2c1ncn2CCC(=O)O,EN300-254746
597,NC(Cc1ccccc1O)C(=O)O,EN300-157704
598,NC(CC(=O)O)c1cc(Cl)cs1,EN300-310123
599,COc1cccc(CC(N)C(=O)O)c1,EN300-313255
600,CC(N)(C(=O)O)c1cccc([N+](=O)[O-])c1,EN300-313734
601,Nc1cc(-c2ccccc2)n(CC(=O)O)n1,EN300-269654
602,N[C@H](CCOc1ccccc1)C(=O)O,EN300-310382
603,CCC(C)(N)C(=O)O,EN300-312512
604,CC(C)[C@H](N)[C@H](O)C(=O)O,EN300-312820
605,Nc1ccc(NC(=O)CC(=O)O)cc1,EN300-317453
606,Nc1cc(F)c(C(=O)O)cc1F,EN300-224466
607,NCCc1ccc(OCC(=O)O)cc1,EN300-43330
608,NC1CC=C(C(=O)O)C1,EN300-306828
609,N[C@H]1CCCCC[C@H]1C(=O)O,EN300-321995
610,COc1cc(C(=O)O)c(N)cc1Br,EN300-254937
611,NC(C(=O)O)C1CCCO1,EN300-184365
612,N[C@H]1CC[C@H](C(=O)O)CC1,EN300-322284
613,NCc1ncc(C(=O)O)cn1,EN300-323095
614,CCc1sc(N)nc1C(=O)O,EN300-110426
615,N[C@H]1CC[C@H](C(=O)O)CC1,EN300-86278
616,COc1c(N)c(C(=O)O)cc(Cl)c1Br,EN300-323244
617,Nc1ncnc2c1ncn2CCCC(=O)O,EN300-321396
618,CC(C)(C)CCC(CCN)C(=O)O,EN300-1697651
619,Nc1nc(-c2ccc(C(=O)O)cc2)cs1,EN300-54240
620,Nc1ncnc2c1ncn2CCCCC(=O)O,EN300-321508
621,C[C@@H](CN)CC(=O)O,EN300-333507
622,NOC(C(=O)O)C1CC1,EN300-332394
623,Nc1cccc(Br)c1C(=O)O,EN300-65905
624,NCc1nc(C(=O)O)cs1,EN300-321152
625,Cc1cc(N)ccc1C(=O)O,EN300-58860
626,CC(N)(Cc1ccc(F)cc1)C(=O)O,EN300-344024
627,Nc1nc2c(ncn2CC(=O)O)c(=O)[nH]1,EN300-317437
628,Nc1ccc(-n2cnnn2)c(C(=O)O)c1,EN300-333148
629,NCC(CC(=O)O)C1CCCC1,EN300-333431
630,N[C@@H](COCc1ccccc1)C(=O)O,EN300-127719
631,NCc1cccc(CCC(=O)O)c1,EN300-321599
632,CC1CCC(C(CN)CC(=O)O)CC1,EN300-341901
633,NCC(CC(=O)O)C1CCCCCC1,EN300-333770
634,COc1cc(C(=O)O)c(N)cc1Cl,EN300-340482
635,NCC(CC(=O)O)c1ccccc1,EN300-331888
636,CC[C@@H](C)[C@@H](N)C(=O)O,EN300-101180
637,Nc1ccc(C(=O)O)cc1OCCO,EN300-315510
638,Cc1ccnc(C(=O)O)c1N,EN300-343748
639,NC1C=CCCC1C(=O)O,EN300-344171
640,NC1(C(=O)O)CC(F)C1,EN300-343228
641,NCC(CC(=O)O)C1CCC1,EN300-345632
642,Cc1ccc(C(=O)O)c(N)c1F,EN300-359740
643,Nc1ccc2nccc(C(=O)O)c2c1,EN300-363250
644,Nc1ncnc2c1ncn2C[C@H]1CC[C@@H](C(=O)O)O1,EN300-344245
645,N[C@H]1CC[C@@H](C(=O)O)CC1,EN300-135332
646,CC1CCC(C(=O)O)CC1N,EN300-365940
647,NC(CC1CCOCC1)C(=O)O,EN300-371172
648,CCOCn1nnc(C(=O)O)c1N,EN300-364919
649,CC(C)=CCC(N)C(=O)O,EN300-346046
650,COc1ccc(CC(CN)C(=O)O)cc1F,EN300-358924
651,N[C@@H](Cc1c[nH]cn1)C(=O)O,EN300-57334
652,COc1cccc(C(=O)O)c1N,EN300-86180
653,CC1(CC(N)C(=O)O)N=N1,EN300-370260
654,CC(C)C(N)C(C)(C)C(=O)O,EN300-374345
655,NC[C@H](F)C(=O)O,EN300-250508
656,CC(O)C(C)(N)C(=O)O,EN300-371926
657,Cn1ncc(CN)c1C(=O)O,EN300-366177
658,CC(N)(C(=O)O)c1ccccc1,EN300-58391
659,Nc1c(C(=O)O)nc2c(Br)cccn12,EN300-366929
660,Cc1ccnc(N)c1C(=O)O,EN300-366981
661,NC(CSc1nc2ccccc2s1)C(=O)O,EN300-367207
662,Cc1ccc2nc(C(=O)O)c(N)n2c1,EN300-8725657
663,NC1CC(C(=O)O)C1,EN300-101704
664,Cc1cc(F)c(C(=O)O)cc1N,EN300-125727
665,Nc1nc(C(=O)O)ccc1O,EN300-197967
666,N[C@@H](CC(=O)O)c1ccccc1Cl,EN300-365889
667,Cc1ccc(N)c(C)c1C(=O)O,EN300-366237
668,NCCn1cc(C(=O)O)c(=O)[nH]c1=O,EN300-383991
669,NC1(C(=O)O)CC(O)C1,EN300-378865
670,Cn1ncc(CN)c1C(=O)O,EN300-392914
671,Cc1ccccc1-n1ncc(C(=O)O)c1N,EN300-76411
672,Nc1ccc(C(=O)O)c(Cl)c1,EN300-52064
673,N[C@@H](CO)C(=O)O,EN300-52635
674,N[C@H](CO)C(=O)O,EN300-67234
675,N[C@H](Cc1c[nH]cn1)C(=O)O,EN300-67346
676,CSCC[C@@H](N)C(=O)O,EN300-72154
677,Nc1ccc(CC(=O)O)cc1,EN300-20755
678,NCCCCCC(=O)O,EN300-30006
679,CC(C)CC(C)(N)CC(=O)O,EN300-384486
680,NC(C(=O)O)c1csc(Br)c1,EN300-385835
681,NC1CCOC2(C1)CC(C(=O)O)C2,EN300-386222
682,CC1(C(=O)O)CC(N)CCO1,EN300-393012
683,Nc1cccc(C(=O)O)c1,EN300-18376
684,CC(C)[C@@H](N)C(=O)N[C@H](Cc1ccccc1)C(=O)O,EN300-393203
685,Nc1ccc(C(=O)NCCC(=O)O)cc1,EN300-30138
686,N[C@@H](CCO)C(=O)O,EN300-75344
687,Cc1c(C(F)(F)F)ccc(C(=O)O)c1N,EN300-396751
688,N[C@@H](Cc1ccc(N=Nc2ccccc2)cc1)C(=O)O,EN300-384105
689,CC(C)(C)[C@H](N)C(=O)O,EN300-41979
690,Cc1nc(N)ncc1C(=O)O,EN300-131958
691,NC(C(=O)O)c1cccc2ccccc12,EN300-399778
692,Nc1c([N+](=O)[O-])ccc(F)c1C(=O)O,EN300-187805
693,Nc1nnc(C(=O)[O-])s1,EN300-399920
694,Nc1ccc2nc(C3=N[C@H](C(=O)[O-])CS3)sc2c1,EN300-260860
695,Nc1ccnn1CC(=O)O,EN300-658817
696,Nc1cc(Cl)cc(F)c1C(=O)O,EN300-304957
697,CC(C)CC(C)(CN)C(=O)O,EN300-658580
698,NC(C(=O)O)c1c[nH]c2ccccc12,EN300-658943
699,NC(CC(=O)NCc1ccc(C(=O)O)cc1)C1CC1,EN300-658980
700,NC(CC(=O)O)c1cccnc1,EN300-673437
701,CCC(=O)Nc1ccc(N)cc1C(=O)O,EN300-373626
702,Nc1c([N+](=O)[O-])ccc(F)c1C(=O)O,EN300-378654
703,CC(C)Cc1cc(C(=O)O)ccc1N,EN300-695657
704,CCc1nc(N)ncc1C(=O)O,EN300-685336
705,NCC(CC(=O)O)c1ccncc1,EN300-717560
706,Cc1ccc(C(=O)O)c(N)c1Cl,EN300-343216
707,Nc1c(F)ccc(C(=O)O)c1F,EN300-705553
708,NC1(CCC(=O)O)CCCCC1,EN300-708691
709,NC(C(=O)O)c1ccccc1OC(F)(F)F,EN300-395836
710,Cc1sc(CCN)nc1C(=O)O,EN300-69798
711,CN(C)CC(N)C(=O)O,EN300-75705
712,Nc1c(Br)cc(C(=O)O)cc1[N+](=O)[O-],EN300-204128
713,NC1CCCn2nc(C(=O)O)cc21,EN300-701195
714,CC(C)(C)c1nsc(N)c1C(=O)O,EN300-742122
715,Cc1c(C(=O)O)c2cc(CN)ccc2n1Cc1ccccc1,EN300-732036
716,Nc1c(C(=O)O)cnn1CCO,EN300-145712
718,COC[C@@H](N)C(=O)O,EN300-191528
719,NCCC12CC(C(=O)O)(C1)C2,EN300-37368887
720,NCC(CC(=O)O)c1ccc(Br)s1,EN300-722309
721,NC(CC(=O)O)C1CCCCC1,EN300-132077
722,Cc1cnn(CC(N)C(=O)O)c1,EN300-151973
724,CCCCc1cc(N)c(C(=O)O)c(F)c1,EN300-702907
725,N[C@@H]1C[C@H](C(=O)O)[C@H]2C[C@H]21,EN300-703951
726,NC(CCC(=O)OCc1ccccc1)C(=O)O,EN300-206908
727,Nc1c(C(=O)O)cc(Cl)c(F)c1[N+](=O)[O-],EN300-211135
728,CC(C(=O)O)c1ccc(N)cc1,EN300-215439
729,Nc1ccc(C(O)C(=O)O)cc1,EN300-111568
730,Nc1cc(-c2cccnc2)cc(F)c1C(=O)O,EN300-702928
731,CCc1cc(N)c(C(=O)O)c(F)c1,EN300-702930
732,NC(CC(=O)O)c1ccc(F)cc1F,EN300-295819
733,NC(Cn1cc(Br)cn1)C(=O)O,EN300-132993
734,Nc1csnc1C(=O)O,EN300-106672
735,CSc1ccc(C(N)CC(=O)O)cc1,EN300-1070276
736,NC(C(=O)O)C1CCOCC1,EN300-179095
737,NC1(C(=O)O)CC(C(F)F)C1,EN300-179528
738,NCc1ccc(CC(=O)O)s1,EN300-746593
739,NCC(C(=O)O)c1ccccc1Cl,EN300-746602
740,Cn1cncc1C(N)C(=O)O,EN300-171209
741,N[C@@H](CC(=O)O)Cc1cc(F)c(F)cc1F,EN300-393286
742,COc1ccc(F)c(C(=O)O)c1N,EN300-258419
743,Cc1sc(C(C)N)nc1C(=O)O,EN300-736754
744,NC1CC(N(CC(=O)O)CC2CC2)C1,EN300-736811
745,NCC(CC1CCOC1)C(=O)O,EN300-755115
746,Nc1cc(C(=O)O)cc(O)c1O,EN300-760931
747,NCCc1cnc2c(C(=O)O)cnn2c1,EN300-761465
748,CCC(N)CC(=O)O,EN300-132078
749,NC(C(=O)O)C(O)c1cccnc1,EN300-746836
750,Cc1nn(-c2ccc(F)cc2)c(C)c1C(N)C(=O)O,EN300-746837
751,NC1CCCc2cn(CC(=O)O)nc21,EN300-746839
752,Nc1n[nH]c2ncc(C(=O)O)cc12,EN300-747040
753,Nc1nc(-c2cccc(C(=O)O)n2)cs1,EN300-747065
754,COc1ccc(CN)cc1C(=O)O,EN300-747216
755,N[C@H]1CCO[C@H]1C(=O)O,EN300-747279
756,NCCc1cc2ccc(C(=O)O)cc2o1,EN300-726494
757,NCC(CC(=O)O)c1ccc2c(c1)CCO2,EN300-731012
758,Cc1sc(CN)nc1C(=O)O,EN300-734893
759,CCSCC[C@H](N)C(=O)O,EN300-194573
760,COCc1ccc(C(CN)CC(=O)O)cc1,EN300-736074
761,N[C@H](CC1CC1)C(=O)O,EN300-199885
762,N[C@H](COCc1ccccc1)C(=O)O,EN300-199886
763,Nc1cn(CC(=O)O)nn1,EN300-325772
764,Nc1cc(O)cc(C(=O)O)c1,EN300-113502
765,NCC(C(=O)O)C1CCC1,EN300-736807
766,NC(CC(=O)O)c1ccc(OC(F)(F)F)cc1,EN300-736813
767,NCc1ccc(C(=O)NCC(=O)O)cc1,EN300-736818
768,NC1CCSC2(C1)CC(C(=O)O)C2,EN300-741785
769,CC(CN)(C(=O)O)c1ccc(F)cc1,EN300-746592
770,Nc1cc(C(=O)O)c(F)cc1O,EN300-800006
771,Nc1cc(C(=O)O)cc2cccnc12,EN300-746571
772,Nc1cnn(Cc2ccc(C(=O)O)cc2)c1,EN300-762745
773,NCCCn1cc(C(=O)O)nn1,EN300-761464
774,CN1CCC(N)(CC(=O)O)CC1,EN300-761611
775,NCC1(C(=O)O)CC(c2ccccc2)C1,EN300-761656
776,Cc1nc(-c2cccc(CN)c2)sc1C(=O)O,EN300-755120
777,CC(N)C(=O)N1CCCC(C(=O)O)C1,EN300-755326
778,NCC1CCN(CCC(=O)O)CC1,EN300-761777
779,Nc1cnn(Cc2cccc(C(=O)O)c2)c1,EN300-762626
780,NC(CCc1nnn[nH]1)C(=O)O,EN300-755614
781,COc1cc(OC)c(C(=O)O)cc1N,EN300-760974
782,NC(C(=O)O)c1ccccc1I,EN300-761252
783,N[C@@H]1C(=O)NC[C@H]1C(=O)O,EN300-761274
784,Nc1cn(C(F)F)nc1C(=O)O,EN300-804273
785,NC1(C(=O)O)CC2CCCC21,EN300-37400198
786,Cn1ncc(N)c1CCC(=O)O,EN300-1072127
787,COc1cc(N)cc(C(=O)O)c1OC,EN300-1072949
788,COC[C@H](N)C(=O)O,EN300-191527
789,Nc1cc(F)cc(C(=O)O)c1,EN300-366076
790,CC(C)(C)OC[C@@H](N)C(=O)O,EN300-199906
791,Cc1ccccc1C[C@H](N)C(=O)O,EN300-199907
792,N[C@H](Cc1ccccc1F)C(=O)O,EN300-199908
793,Cc1cccc(C[C@H](N)C(=O)O)c1,EN300-199909
794,Nc1ccc(-c2ccc(C(=O)O)o2)cn1,EN300-1131866
795,Nc1cc(O)nc2cc(C(=O)O)nn12,EN300-1130006
796,CC(N)(CC(=O)O)c1ccc(Br)cc1,EN300-761688
797,Nc1cc(O)c(Br)c(C(=O)O)c1,EN300-805000
798,COc1cc(/C=C/C(=O)O)ccc1N,EN300-833108
799,Nc1ccc(/C=C/C(=O)O)cc1[N+](=O)[O-],EN300-833113
800,Nc1nc2cc(C(=O)O)ccc2o1,EN300-1165486
801,Nc1c(C(=O)O)cnn1C1CCOCC1,EN300-1074690
802,Cc1cc(N)cc(C(=O)O)c1C,EN300-37401748
803,NCC(CC(=O)O)c1ccc(C(F)F)cc1,EN300-1067074
804,NC(Cc1ccc(Br)cc1Br)C(=O)O,EN300-37402773
805,Cc1cc(C)c(C(N)C(=O)O)c(C)c1,EN300-157659
806,Nc1cc(C(F)(F)F)cnc1C(=O)O,EN300-1068225
807,NCc1ccoc1C(=O)O,EN300-80219
808,Nc1ccc(OC(F)(F)F)cc1C(=O)O,EN300-151711
809,C[C@@H](O)[C@@H](N)C(=O)O,EN300-127768
810,CC(N)(Cn1cc(Br)cn1)C(=O)O,EN300-1122987
811,NC1CCOCC1CC(=O)O,EN300-746143
812,CC(CN)(CC(=O)O)c1ccc(Cl)cc1,EN300-746704
813,CC(C)(c1ccccc1)C(N)C(=O)O,EN300-749064
814,NC1CCS(=O)(=O)C2(C1)CC(C(=O)O)C2,EN300-805033
815,Cn1ccc(C(N)C(=O)O)n1,EN300-814027
816,NC1(CC(=O)O)CCC(F)(F)CC1,EN300-6493140
817,Nc1cccc(/C=C/C(=O)O)c1,EN300-833087
818,COc1cc(N)c(C(=O)O)cc1F,EN300-129946
819,CC(C(=O)[O-])c1ccc(N)cn1,EN300-794460
820,COc1cc(C(=O)O)cc(N)c1O,EN300-1086904
821,CC(C)n1ncc(N)c1C(=O)O,EN300-1086963
822,CC(N)c1ncc(C(=O)O)c(=O)[nH]1,EN300-1266313
823,Nc1cccc(-c2cccc(C(=O)O)c2)c1,EN300-1142105
824,N[C@@]1(C(=O)O)C[C@@H]2CC[C@H]1C2,EN300-1267088
825,Nc1cn(CCC(=O)O)nc1C(F)(F)F,EN300-651403
826,NC(C(=O)O)C1CC2(CCC2)C1,EN300-1300421
827,CC(C(=O)O)c1ccc(N)cc1,EN300-725069
828,NC1(C(=O)O)Cc2ccc(Cl)cc2C1,EN300-112691
829,CC1CCC(N)(C(=O)O)c2ccccc21,EN300-1169980
830,COc1cc(F)c(C(=O)O)cc1N,EN300-1091699
831,NC1(C(=O)O)CCN(c2ccccc2)CC1,EN300-1087110
832,Nc1nc2ncc(C(=O)O)cc2s1,EN300-201584
833,N#Cc1ccc(N)c(C(=O)O)c1,EN300-151690
834,Nc1cn(Cc2ccc(C(=O)O)cc2)nc1C(F)(F)F,EN300-651314
835,NC(CC(=O)O)Cc1ccccc1,EN300-96575
836,Cc1ccccc1CC(CN)C(=O)O,EN300-114159
837,NC1(c2noc(CCC(=O)O)n2)CCCCCC1,EN300-1165997
838,Nc1c(Br)cc(Cl)nc1C(=O)O,EN300-736056
839,CC(N)C(=O)O,EN300-740128
840,NCc1ccc(C(=O)O)s1,EN300-755329
841,NC1(CC(=O)O)COC1,EN300-1177809
842,Cc1cc(N)c(Br)cc1C(=O)O,EN300-128557
843,Cn1cncc1[C@@H](N)CC(=O)O,EN300-1284757
844,N[C@H](C(=O)O)C1CCC1,EN300-781168
845,NC(CCOCCO)C(=O)O,EN300-1298656
846,CC(C)(C[C@H](N)C(=O)O)C(F)F,EN300-1299015
847,NC1(CCC(=O)O)CCOCC1,EN300-1301390
848,Nc1ncc(C(=O)O)cc1CO,EN300-1425544
849,CCSCCCC(N)C(=O)O,EN300-1299505
850,Cc1ccc(C[C@H](N)C(=O)O)cc1,EN300-267467
851,NC(C(=O)O)c1cc(O)cc(O)c1,EN300-1268192
852,Nc1c(C(=O)O)sc2cccnc12,EN300-150166
853,COc1ccc(OC)c(C(=O)O)c1N,EN300-188452
854,Nc1nc2ccc(C(=O)O)cn2n1,EN300-1274696
855,NC(C(=O)O)c1ccc(Cl)cc1,EN300-88024
856,Nc1cccc2c(C(=O)O)cccc12,EN300-10009082
857,CC(C)(C(=O)O)c1ccc(N)cc1,EN300-8775600
858,Nc1nc2cc(C(=O)O)ccc2s1,EN300-49961
859,CC(CN)(C(=O)O)c1ccccc1,EN300-8783009
860,Cc1nnc(CC(N)C(=O)O)n1C,EN300-1299147
861,CC(CC(F)(F)F)C(N)C(=O)O,EN300-6493939
862,Nc1c(C(=O)O)cc(Cl)c(Br)c1F,EN300-761214
863,Nc1ccc(C(=O)O)c2c1OCCO2,EN300-131646
864,Cc1cccnc1C(N)C(=O)[O-],EN300-27082090
865,Nc1ncn(CCC(=O)O)n1,EN300-92556
866,C[C@@H]1[C@H](N)CC[C@H](C(=O)O)C1(C)C,EN300-51834843
867,CC(N)(C(=O)O)c1ccc(C(F)(F)F)cc1,EN300-40995
868,NCc1ccc(CCCC(=O)O)cc1,EN300-1270323
